,type_io,write_time,write_chunk_size,rank_id,rank_num,file_size,ppn,iter_num,tot_iter,real_time,host_name
5168,NO_XML,109.086923,4433514628,16,32,1099511627776,2,2,5,1499855548.0,w0248
5169,NO_XML,109.209681,4433514628,17,32,1099511627776,2,2,5,1499855548.0,w0248
5170,NO_XML,109.171685,4433514628,18,32,1099511627776,2,2,5,1499855548.0,w0248
5171,NO_XML,109.165888,4433514628,19,32,1099511627776,2,2,5,1499855548.0,w0248
5172,NO_XML,109.159144,4433514628,20,32,1099511627776,2,2,5,1499855548.0,w0248
5173,NO_XML,109.277466,4433514628,21,32,1099511627776,2,2,5,1499855548.0,w0248
5174,NO_XML,109.235128,4433514628,22,32,1099511627776,2,2,5,1499855548.0,w0248
5175,NO_XML,109.2235,4433514628,23,32,1099511627776,2,2,5,1499855548.0,w0248
5176,NO_XML,109.174308,4433514628,24,32,1099511627776,2,2,5,1499855548.0,w0248
5177,NO_XML,109.139926,4433514628,25,32,1099511627776,2,2,5,1499855548.0,w0248
5178,NO_XML,109.101481,4433514628,26,32,1099511627776,2,2,5,1499855548.0,w0248
5179,NO_XML,109.270776,4433514628,27,32,1099511627776,2,2,5,1499855548.0,w0248
5180,NO_XML,109.214135,4433514628,28,32,1099511627776,2,2,5,1499855548.0,w0248
5181,NO_XML,109.21019,4433514628,29,32,1099511627776,2,2,5,1499855548.0,w0248
5182,NO_XML,109.055553,4433514628,30,32,1099511627776,2,2,5,1499855548.0,w0248
5183,NO_XML,161.844338,4,31,32,1099511627776,2,2,5,1499855496.0,w0248
5184,NO_XML,110.091852,4433514628,0,32,1099511627776,2,3,5,1499855887.0,w0248
5185,NO_XML,110.049663,4433514628,1,32,1099511627776,2,3,5,1499855887.0,w0248
5186,NO_XML,110.025112,4433514628,2,32,1099511627776,2,3,5,1499855887.0,w0248
5187,NO_XML,110.035394,4433514628,3,32,1099511627776,2,3,5,1499855887.0,w0248
5188,NO_XML,110.048584,4433514628,4,32,1099511627776,2,3,5,1499855887.0,w0248
5189,NO_XML,110.052656,4433514628,5,32,1099511627776,2,3,5,1499855887.0,w0248
5190,NO_XML,109.976712,4433514628,6,32,1099511627776,2,3,5,1499855887.0,w0248
5191,NO_XML,110.011883,4433514628,7,32,1099511627776,2,3,5,1499855887.0,w0248
5192,NO_XML,110.066412,4433514628,8,32,1099511627776,2,3,5,1499855887.0,w0248
5193,NO_XML,110.039026,4433514628,9,32,1099511627776,2,3,5,1499855887.0,w0248
5194,NO_XML,109.944761,4433514628,10,32,1099511627776,2,3,5,1499855887.0,w0248
5195,NO_XML,109.974257,4433514628,11,32,1099511627776,2,3,5,1499855887.0,w0248
5196,NO_XML,110.01491,4433514628,12,32,1099511627776,2,3,5,1499855887.0,w0248
5197,NO_XML,109.972316,4433514628,13,32,1099511627776,2,3,5,1499855887.0,w0248
5198,NO_XML,110.063649,4433514628,14,32,1099511627776,2,3,5,1499855887.0,w0248
5199,NO_XML,109.982931,4433514628,15,32,1099511627776,2,3,5,1499855887.0,w0248
5200,NO_XML,110.152229,4433514628,16,32,1099511627776,2,3,5,1499855887.0,w0248
5201,NO_XML,110.070172,4433514628,17,32,1099511627776,2,3,5,1499855887.0,w0248
5202,NO_XML,109.955047,4433514628,18,32,1099511627776,2,3,5,1499855887.0,w0248
5203,NO_XML,110.079304,4433514628,19,32,1099511627776,2,3,5,1499855887.0,w0248
5204,NO_XML,109.943093,4433514628,20,32,1099511627776,2,3,5,1499855887.0,w0248
5205,NO_XML,110.043363,4433514628,21,32,1099511627776,2,3,5,1499855887.0,w0248
5206,NO_XML,110.126798,4433514628,22,32,1099511627776,2,3,5,1499855887.0,w0248
5207,NO_XML,110.025389,4433514628,23,32,1099511627776,2,3,5,1499855887.0,w0248
5208,NO_XML,109.952987,4433514628,24,32,1099511627776,2,3,5,1499855887.0,w0248
5209,NO_XML,109.996145,4433514628,25,32,1099511627776,2,3,5,1499855887.0,w0248
5210,NO_XML,110.038455,4433514628,26,32,1099511627776,2,3,5,1499855887.0,w0248
5211,NO_XML,110.063793,4433514628,27,32,1099511627776,2,3,5,1499855887.0,w0248
5212,NO_XML,109.941232,4433514628,28,32,1099511627776,2,3,5,1499855887.0,w0248
5213,NO_XML,110.042839,4433514628,29,32,1099511627776,2,3,5,1499855887.0,w0248
5214,NO_XML,109.924102,4433514628,30,32,1099511627776,2,3,5,1499855887.0,w0248
5215,NO_XML,162.67105,4,31,32,1099511627776,2,3,5,1499855834.0,w0248
5216,NO_XML,108.581762,4433514628,0,32,1099511627776,2,4,5,1499856230.0,w0248
5217,NO_XML,108.661857,4433514628,1,32,1099511627776,2,4,5,1499856230.0,w0248
5218,NO_XML,108.571736,4433514628,2,32,1099511627776,2,4,5,1499856230.0,w0248
5219,NO_XML,108.591121,4433514628,3,32,1099511627776,2,4,5,1499856230.0,w0248
5220,NO_XML,108.500316,4433514628,4,32,1099511627776,2,4,5,1499856230.0,w0248
5221,NO_XML,108.550375,4433514628,5,32,1099511627776,2,4,5,1499856230.0,w0248
5222,NO_XML,108.569699,4433514628,6,32,1099511627776,2,4,5,1499856230.0,w0248
5223,NO_XML,108.624056,4433514628,7,32,1099511627776,2,4,5,1499856230.0,w0248
5224,NO_XML,108.636117,4433514628,8,32,1099511627776,2,4,5,1499856230.0,w0248
5225,NO_XML,108.589192,4433514628,9,32,1099511627776,2,4,5,1499856230.0,w0248
5226,NO_XML,108.569556,4433514628,10,32,1099511627776,2,4,5,1499856230.0,w0248
5227,NO_XML,108.622866,4433514628,11,32,1099511627776,2,4,5,1499856230.0,w0248
5228,NO_XML,108.528607,4433514628,12,32,1099511627776,2,4,5,1499856230.0,w0248
5229,NO_XML,108.569428,4433514628,13,32,1099511627776,2,4,5,1499856230.0,w0248
5230,NO_XML,108.597054,4433514628,14,32,1099511627776,2,4,5,1499856230.0,w0248
5231,NO_XML,108.594259,4433514628,15,32,1099511627776,2,4,5,1499856230.0,w0248
5232,NO_XML,108.495494,4433514628,16,32,1099511627776,2,4,5,1499856230.0,w0248
5233,NO_XML,108.631935,4433514628,17,32,1099511627776,2,4,5,1499856230.0,w0248
5234,NO_XML,108.563427,4433514628,18,32,1099511627776,2,4,5,1499856230.0,w0248
5235,NO_XML,108.684772,4433514628,19,32,1099511627776,2,4,5,1499856230.0,w0248
5236,NO_XML,108.613426,4433514628,20,32,1099511627776,2,4,5,1499856230.0,w0248
5237,NO_XML,108.61394,4433514628,21,32,1099511627776,2,4,5,1499856230.0,w0248
5238,NO_XML,108.612617,4433514628,22,32,1099511627776,2,4,5,1499856230.0,w0248
5239,NO_XML,108.572632,4433514628,23,32,1099511627776,2,4,5,1499856230.0,w0248
5240,NO_XML,108.570665,4433514628,24,32,1099511627776,2,4,5,1499856230.0,w0248
5241,NO_XML,108.555378,4433514628,25,32,1099511627776,2,4,5,1499856230.0,w0248
5242,NO_XML,108.676506,4433514628,26,32,1099511627776,2,4,5,1499856230.0,w0248
5243,NO_XML,108.609768,4433514628,27,32,1099511627776,2,4,5,1499856230.0,w0248
5244,NO_XML,108.60168,4433514628,28,32,1099511627776,2,4,5,1499856230.0,w0248
5245,NO_XML,108.565001,4433514628,29,32,1099511627776,2,4,5,1499856230.0,w0248
5246,NO_XML,108.471812,4433514628,30,32,1099511627776,2,4,5,1499856230.0,w0248
5247,NO_XML,161.230179,4,31,32,1099511627776,2,4,5,1499856178.0,w0248
5248,NO_XML,107.450651,4433514628,0,32,1099511627776,2,5,5,1499856563.0,w0248
5249,NO_XML,107.509719,4433514628,1,32,1099511627776,2,5,5,1499856563.0,w0248
5250,NO_XML,107.35012,4433514628,2,32,1099511627776,2,5,5,1499856564.0,w0248
5251,NO_XML,107.403641,4433514628,3,32,1099511627776,2,5,5,1499856564.0,w0248
5252,NO_XML,107.388383,4433514628,4,32,1099511627776,2,5,5,1499856564.0,w0248
5253,NO_XML,107.459403,4433514628,5,32,1099511627776,2,5,5,1499856563.0,w0248
5254,NO_XML,107.359507,4433514628,6,32,1099511627776,2,5,5,1499856564.0,w0248
5255,NO_XML,107.383489,4433514628,7,32,1099511627776,2,5,5,1499856564.0,w0248
5256,NO_XML,107.342574,4433514628,8,32,1099511627776,2,5,5,1499856564.0,w0248
5257,NO_XML,107.405099,4433514628,9,32,1099511627776,2,5,5,1499856564.0,w0248
5258,NO_XML,107.44993,4433514628,10,32,1099511627776,2,5,5,1499856563.0,w0248
5259,NO_XML,107.396207,4433514628,11,32,1099511627776,2,5,5,1499856564.0,w0248
5260,NO_XML,107.373953,4433514628,12,32,1099511627776,2,5,5,1499856564.0,w0248
5261,NO_XML,107.392183,4433514628,13,32,1099511627776,2,5,5,1499856564.0,w0248
5262,NO_XML,107.400976,4433514628,14,32,1099511627776,2,5,5,1499856564.0,w0248
5263,NO_XML,107.415984,4433514628,15,32,1099511627776,2,5,5,1499856564.0,w0248
5264,NO_XML,107.362465,4433514628,16,32,1099511627776,2,5,5,1499856564.0,w0248
5265,NO_XML,107.454824,4433514628,17,32,1099511627776,2,5,5,1499856564.0,w0248
5266,NO_XML,107.316325,4433514628,18,32,1099511627776,2,5,5,1499856564.0,w0248
5267,NO_XML,107.388821,4433514628,19,32,1099511627776,2,5,5,1499856564.0,w0248
5268,NO_XML,107.484365,4433514628,20,32,1099511627776,2,5,5,1499856563.0,w0248
5269,NO_XML,107.371492,4433514628,21,32,1099511627776,2,5,5,1499856564.0,w0248
5270,NO_XML,107.251326,4433514628,22,32,1099511627776,2,5,5,1499856564.0,w0248
5271,NO_XML,107.377019,4433514628,23,32,1099511627776,2,5,5,1499856564.0,w0248
5272,NO_XML,107.476736,4433514628,24,32,1099511627776,2,5,5,1499856563.0,w0248
5273,NO_XML,107.406263,4433514628,25,32,1099511627776,2,5,5,1499856564.0,w0248
5274,NO_XML,107.39844,4433514628,26,32,1099511627776,2,5,5,1499856564.0,w0248
5275,NO_XML,107.431975,4433514628,27,32,1099511627776,2,5,5,1499856564.0,w0248
5276,NO_XML,107.425685,4433514628,28,32,1099511627776,2,5,5,1499856564.0,w0248
5277,NO_XML,107.433231,4433514628,29,32,1099511627776,2,5,5,1499856564.0,w0248
5278,NO_XML,107.298803,4433514628,30,32,1099511627776,2,5,5,1499856564.0,w0248
5279,NO_XML,160.023345,4,31,32,1099511627776,2,5,5,1499856511.0,w0248
5280,NO_XML,63.10211,2181570690,0,64,1099511627776,2,1,5,1499854167.0,w0248
5281,NO_XML,63.103166,2181570690,1,64,1099511627776,2,1,5,1499854167.0,w0248
5282,NO_XML,63.092924,2181570690,2,64,1099511627776,2,1,5,1499854167.0,w0248
5283,NO_XML,63.116872,2181570690,3,64,1099511627776,2,1,5,1499854167.0,w0248
5284,NO_XML,63.050239,2181570690,4,64,1099511627776,2,1,5,1499854167.0,w0248
5285,NO_XML,63.05359,2181570690,5,64,1099511627776,2,1,5,1499854167.0,w0248
5286,NO_XML,63.071476,2181570690,6,64,1099511627776,2,1,5,1499854167.0,w0248
5287,NO_XML,63.109024,2181570690,7,64,1099511627776,2,1,5,1499854167.0,w0248
5288,NO_XML,63.117806,2181570690,8,64,1099511627776,2,1,5,1499854167.0,w0248
5289,NO_XML,63.094358,2181570690,9,64,1099511627776,2,1,5,1499854167.0,w0248
5290,NO_XML,63.077535,2181570690,10,64,1099511627776,2,1,5,1499854167.0,w0248
5291,NO_XML,63.130541,2181570690,11,64,1099511627776,2,1,5,1499854167.0,w0248
5292,NO_XML,63.089369,2181570690,12,64,1099511627776,2,1,5,1499854167.0,w0248
5293,NO_XML,63.090035,2181570690,13,64,1099511627776,2,1,5,1499854167.0,w0248
5294,NO_XML,63.131695,2181570690,14,64,1099511627776,2,1,5,1499854167.0,w0248
5295,NO_XML,63.065285,2181570690,15,64,1099511627776,2,1,5,1499854167.0,w0248
5296,NO_XML,63.065325,2181570690,16,64,1099511627776,2,1,5,1499854167.0,w0248
5297,NO_XML,63.05371,2181570690,17,64,1099511627776,2,1,5,1499854167.0,w0248
5298,NO_XML,63.050368,2181570690,18,64,1099511627776,2,1,5,1499854167.0,w0248
5299,NO_XML,63.038533,2181570690,19,64,1099511627776,2,1,5,1499854167.0,w0248
5300,NO_XML,63.090422,2181570690,20,64,1099511627776,2,1,5,1499854167.0,w0248
5301,NO_XML,63.081177,2181570690,21,64,1099511627776,2,1,5,1499854167.0,w0248
5302,NO_XML,63.0118,2181570690,22,64,1099511627776,2,1,5,1499854167.0,w0248
5303,NO_XML,63.056443,2181570690,23,64,1099511627776,2,1,5,1499854167.0,w0248
5304,NO_XML,63.018085,2181570690,24,64,1099511627776,2,1,5,1499854167.0,w0248
5305,NO_XML,63.070549,2181570690,25,64,1099511627776,2,1,5,1499854167.0,w0248
5306,NO_XML,63.06719,2181570690,26,64,1099511627776,2,1,5,1499854167.0,w0248
5307,NO_XML,63.103984,2181570690,27,64,1099511627776,2,1,5,1499854167.0,w0248
5308,NO_XML,63.136482,2181570690,28,64,1099511627776,2,1,5,1499854167.0,w0248
5309,NO_XML,63.092399,2181570690,29,64,1099511627776,2,1,5,1499854167.0,w0248
5310,NO_XML,63.143409,2181570690,30,64,1099511627776,2,1,5,1499854167.0,w0248
5311,NO_XML,63.077169,2181570690,31,64,1099511627776,2,1,5,1499854167.0,w0248
5312,NO_XML,63.061464,2181570690,32,64,1099511627776,2,1,5,1499854167.0,w0248
5313,NO_XML,63.071347,2181570690,33,64,1099511627776,2,1,5,1499854167.0,w0248
5314,NO_XML,63.096412,2181570690,34,64,1099511627776,2,1,5,1499854167.0,w0248
5315,NO_XML,63.082802,2181570690,35,64,1099511627776,2,1,5,1499854167.0,w0248
5316,NO_XML,63.0144,2181570690,36,64,1099511627776,2,1,5,1499854167.0,w0248
5317,NO_XML,63.068574,2181570690,37,64,1099511627776,2,1,5,1499854167.0,w0248
5318,NO_XML,63.049157,2181570690,38,64,1099511627776,2,1,5,1499854167.0,w0248
5319,NO_XML,63.164862,2181570690,39,64,1099511627776,2,1,5,1499854167.0,w0248
5320,NO_XML,63.094194,2181570690,40,64,1099511627776,2,1,5,1499854167.0,w0248
5321,NO_XML,63.097531,2181570690,41,64,1099511627776,2,1,5,1499854167.0,w0248
5322,NO_XML,62.982562,2181570690,42,64,1099511627776,2,1,5,1499854167.0,w0248
5323,NO_XML,63.038732,2181570690,43,64,1099511627776,2,1,5,1499854167.0,w0248
5324,NO_XML,63.054922,2181570690,44,64,1099511627776,2,1,5,1499854167.0,w0248
5325,NO_XML,63.017398,2181570690,45,64,1099511627776,2,1,5,1499854167.0,w0248
5326,NO_XML,63.122257,2181570690,46,64,1099511627776,2,1,5,1499854167.0,w0248
5327,NO_XML,63.080684,2181570690,47,64,1099511627776,2,1,5,1499854167.0,w0248
5328,NO_XML,63.113801,2181570690,48,64,1099511627776,2,1,5,1499854167.0,w0248
5329,NO_XML,63.073289,2181570690,49,64,1099511627776,2,1,5,1499854167.0,w0248
5330,NO_XML,63.075144,2181570690,50,64,1099511627776,2,1,5,1499854167.0,w0248
5331,NO_XML,63.116992,2181570690,51,64,1099511627776,2,1,5,1499854167.0,w0248
5332,NO_XML,63.092028,2181570690,52,64,1099511627776,2,1,5,1499854167.0,w0248
5333,NO_XML,63.088495,2181570690,53,64,1099511627776,2,1,5,1499854167.0,w0248
5334,NO_XML,63.012341,2181570690,54,64,1099511627776,2,1,5,1499854167.0,w0248
5335,NO_XML,63.068519,2181570690,55,64,1099511627776,2,1,5,1499854167.0,w0248
5336,NO_XML,63.083456,2181570690,56,64,1099511627776,2,1,5,1499854167.0,w0248
5337,NO_XML,63.155601,2181570690,57,64,1099511627776,2,1,5,1499854167.0,w0248
5338,NO_XML,63.022893,2181570690,58,64,1099511627776,2,1,5,1499854167.0,w0248
5339,NO_XML,63.025315,2181570690,59,64,1099511627776,2,1,5,1499854167.0,w0248
5340,NO_XML,63.034812,2181570690,60,64,1099511627776,2,1,5,1499854167.0,w0248
5341,NO_XML,63.103176,2181570690,61,64,1099511627776,2,1,5,1499854167.0,w0248
5342,NO_XML,63.09545,2181570690,62,64,1099511627776,2,1,5,1499854167.0,w0248
5343,NO_XML,89.04257,2,63,64,1099511627776,2,1,5,1499854141.0,w0248
5344,NO_XML,62.594527,2181570690,0,64,1099511627776,2,2,5,1499854373.0,w0248
5345,NO_XML,62.580727,2181570690,1,64,1099511627776,2,2,5,1499854373.0,w0248
5346,NO_XML,62.502005,2181570690,2,64,1099511627776,2,2,5,1499854373.0,w0248
5347,NO_XML,62.512604,2181570690,3,64,1099511627776,2,2,5,1499854373.0,w0248
5348,NO_XML,62.541998,2181570690,4,64,1099511627776,2,2,5,1499854373.0,w0248
5349,NO_XML,62.545807,2181570690,5,64,1099511627776,2,2,5,1499854373.0,w0248
5350,NO_XML,62.486369,2181570690,6,64,1099511627776,2,2,5,1499854373.0,w0248
5351,NO_XML,62.488857,2181570690,7,64,1099511627776,2,2,5,1499854373.0,w0248
5352,NO_XML,62.501033,2181570690,8,64,1099511627776,2,2,5,1499854373.0,w0248
5353,NO_XML,62.511338,2181570690,9,64,1099511627776,2,2,5,1499854373.0,w0248
5354,NO_XML,62.570778,2181570690,10,64,1099511627776,2,2,5,1499854373.0,w0248
5355,NO_XML,62.541757,2181570690,11,64,1099511627776,2,2,5,1499854373.0,w0248
5356,NO_XML,62.519312,2181570690,12,64,1099511627776,2,2,5,1499854373.0,w0248
5357,NO_XML,62.474985,2181570690,13,64,1099511627776,2,2,5,1499854373.0,w0248
5358,NO_XML,62.506484,2181570690,14,64,1099511627776,2,2,5,1499854373.0,w0248
5359,NO_XML,62.542648,2181570690,15,64,1099511627776,2,2,5,1499854373.0,w0248
5360,NO_XML,62.496243,2181570690,16,64,1099511627776,2,2,5,1499854373.0,w0248
5361,NO_XML,62.549779,2181570690,17,64,1099511627776,2,2,5,1499854373.0,w0248
5362,NO_XML,62.581897,2181570690,18,64,1099511627776,2,2,5,1499854373.0,w0248
5363,NO_XML,62.549074,2181570690,19,64,1099511627776,2,2,5,1499854373.0,w0248
5364,NO_XML,62.493616,2181570690,20,64,1099511627776,2,2,5,1499854373.0,w0248
5365,NO_XML,62.521353,2181570690,21,64,1099511627776,2,2,5,1499854373.0,w0248
5366,NO_XML,62.552389,2181570690,22,64,1099511627776,2,2,5,1499854373.0,w0248
5367,NO_XML,62.542815,2181570690,23,64,1099511627776,2,2,5,1499854373.0,w0248
5368,NO_XML,62.497516,2181570690,24,64,1099511627776,2,2,5,1499854373.0,w0248
5369,NO_XML,62.531121,2181570690,25,64,1099511627776,2,2,5,1499854373.0,w0248
5370,NO_XML,62.545068,2181570690,26,64,1099511627776,2,2,5,1499854373.0,w0248
5371,NO_XML,62.521267,2181570690,27,64,1099511627776,2,2,5,1499854373.0,w0248
5372,NO_XML,62.467041,2181570690,28,64,1099511627776,2,2,5,1499854373.0,w0248
5373,NO_XML,62.531758,2181570690,29,64,1099511627776,2,2,5,1499854373.0,w0248
5374,NO_XML,62.505065,2181570690,30,64,1099511627776,2,2,5,1499854373.0,w0248
5375,NO_XML,62.509075,2181570690,31,64,1099511627776,2,2,5,1499854373.0,w0248
5376,NO_XML,62.565855,2181570690,32,64,1099511627776,2,2,5,1499854373.0,w0248
5377,NO_XML,62.512949,2181570690,33,64,1099511627776,2,2,5,1499854373.0,w0248
5378,NO_XML,62.517675,2181570690,34,64,1099511627776,2,2,5,1499854373.0,w0248
5379,NO_XML,62.49631,2181570690,35,64,1099511627776,2,2,5,1499854373.0,w0248
5380,NO_XML,62.540397,2181570690,36,64,1099511627776,2,2,5,1499854373.0,w0248
5381,NO_XML,62.561199,2181570690,37,64,1099511627776,2,2,5,1499854373.0,w0248
5382,NO_XML,62.531874,2181570690,38,64,1099511627776,2,2,5,1499854373.0,w0248
5383,NO_XML,62.495425,2181570690,39,64,1099511627776,2,2,5,1499854373.0,w0248
5384,NO_XML,62.480603,2181570690,40,64,1099511627776,2,2,5,1499854373.0,w0248
5385,NO_XML,62.530641,2181570690,41,64,1099511627776,2,2,5,1499854373.0,w0248
5386,NO_XML,62.49801,2181570690,42,64,1099511627776,2,2,5,1499854373.0,w0248
5387,NO_XML,62.559472,2181570690,43,64,1099511627776,2,2,5,1499854373.0,w0248
5388,NO_XML,62.519885,2181570690,44,64,1099511627776,2,2,5,1499854373.0,w0248
5389,NO_XML,62.563038,2181570690,45,64,1099511627776,2,2,5,1499854373.0,w0248
5390,NO_XML,62.475059,2181570690,46,64,1099511627776,2,2,5,1499854373.0,w0248
5391,NO_XML,62.504887,2181570690,47,64,1099511627776,2,2,5,1499854373.0,w0248
5392,NO_XML,62.528581,2181570690,48,64,1099511627776,2,2,5,1499854373.0,w0248
5393,NO_XML,62.533803,2181570690,49,64,1099511627776,2,2,5,1499854373.0,w0248
5394,NO_XML,62.487224,2181570690,50,64,1099511627776,2,2,5,1499854373.0,w0248
5395,NO_XML,62.535219,2181570690,51,64,1099511627776,2,2,5,1499854373.0,w0248
5396,NO_XML,62.486468,2181570690,52,64,1099511627776,2,2,5,1499854373.0,w0248
5397,NO_XML,62.535995,2181570690,53,64,1099511627776,2,2,5,1499854373.0,w0248
5398,NO_XML,62.552195,2181570690,54,64,1099511627776,2,2,5,1499854373.0,w0248
5399,NO_XML,62.555779,2181570690,55,64,1099511627776,2,2,5,1499854373.0,w0248
5400,NO_XML,62.518994,2181570690,56,64,1099511627776,2,2,5,1499854373.0,w0248
5401,NO_XML,62.530035,2181570690,57,64,1099511627776,2,2,5,1499854373.0,w0248
5402,NO_XML,62.570122,2181570690,58,64,1099511627776,2,2,5,1499854373.0,w0248
5403,NO_XML,62.531002,2181570690,59,64,1099511627776,2,2,5,1499854373.0,w0248
5404,NO_XML,62.443877,2181570690,60,64,1099511627776,2,2,5,1499854373.0,w0248
5405,NO_XML,62.490211,2181570690,61,64,1099511627776,2,2,5,1499854373.0,w0248
5406,NO_XML,62.485059,2181570690,62,64,1099511627776,2,2,5,1499854373.0,w0248
5407,NO_XML,88.481408,2,63,64,1099511627776,2,2,5,1499854347.0,w0248
5408,NO_XML,62.959266,2181570690,0,64,1099511627776,2,3,5,1499854577.0,w0248
5409,NO_XML,62.987479,2181570690,1,64,1099511627776,2,3,5,1499854577.0,w0248
5410,NO_XML,62.970601,2181570690,2,64,1099511627776,2,3,5,1499854577.0,w0248
5411,NO_XML,62.968498,2181570690,3,64,1099511627776,2,3,5,1499854577.0,w0248
5412,NO_XML,62.986758,2181570690,4,64,1099511627776,2,3,5,1499854577.0,w0248
5413,NO_XML,62.993433,2181570690,5,64,1099511627776,2,3,5,1499854577.0,w0248
5414,NO_XML,62.938016,2181570690,6,64,1099511627776,2,3,5,1499854577.0,w0248
5415,NO_XML,63.005583,2181570690,7,64,1099511627776,2,3,5,1499854577.0,w0248
5416,NO_XML,62.995329,2181570690,8,64,1099511627776,2,3,5,1499854577.0,w0248
5417,NO_XML,62.994121,2181570690,9,64,1099511627776,2,3,5,1499854577.0,w0248
5418,NO_XML,62.924847,2181570690,10,64,1099511627776,2,3,5,1499854577.0,w0248
5419,NO_XML,62.910121,2181570690,11,64,1099511627776,2,3,5,1499854577.0,w0248
5420,NO_XML,62.96701,2181570690,12,64,1099511627776,2,3,5,1499854577.0,w0248
5421,NO_XML,62.984117,2181570690,13,64,1099511627776,2,3,5,1499854577.0,w0248
5422,NO_XML,62.944095,2181570690,14,64,1099511627776,2,3,5,1499854577.0,w0248
5423,NO_XML,62.947548,2181570690,15,64,1099511627776,2,3,5,1499854577.0,w0248
5424,NO_XML,62.966063,2181570690,16,64,1099511627776,2,3,5,1499854577.0,w0248
5425,NO_XML,62.901903,2181570690,17,64,1099511627776,2,3,5,1499854577.0,w0248
5426,NO_XML,62.903132,2181570690,18,64,1099511627776,2,3,5,1499854577.0,w0248
5427,NO_XML,62.944757,2181570690,19,64,1099511627776,2,3,5,1499854577.0,w0248
5428,NO_XML,63.006208,2181570690,20,64,1099511627776,2,3,5,1499854577.0,w0248
5429,NO_XML,62.966268,2181570690,21,64,1099511627776,2,3,5,1499854577.0,w0248
5430,NO_XML,62.949309,2181570690,22,64,1099511627776,2,3,5,1499854577.0,w0248
5431,NO_XML,62.929887,2181570690,23,64,1099511627776,2,3,5,1499854577.0,w0248
5432,NO_XML,63.024618,2181570690,24,64,1099511627776,2,3,5,1499854577.0,w0248
5433,NO_XML,62.955714,2181570690,25,64,1099511627776,2,3,5,1499854577.0,w0248
5434,NO_XML,62.873264,2181570690,26,64,1099511627776,2,3,5,1499854577.0,w0248
5435,NO_XML,62.978912,2181570690,27,64,1099511627776,2,3,5,1499854577.0,w0248
5436,NO_XML,62.928324,2181570690,28,64,1099511627776,2,3,5,1499854577.0,w0248
5437,NO_XML,62.977626,2181570690,29,64,1099511627776,2,3,5,1499854577.0,w0248
5438,NO_XML,63.003641,2181570690,30,64,1099511627776,2,3,5,1499854577.0,w0248
5439,NO_XML,62.953088,2181570690,31,64,1099511627776,2,3,5,1499854577.0,w0248
5440,NO_XML,62.952962,2181570690,32,64,1099511627776,2,3,5,1499854577.0,w0248
5441,NO_XML,62.994286,2181570690,33,64,1099511627776,2,3,5,1499854577.0,w0248
5442,NO_XML,62.952131,2181570690,34,64,1099511627776,2,3,5,1499854577.0,w0248
5443,NO_XML,62.972647,2181570690,35,64,1099511627776,2,3,5,1499854577.0,w0248
5444,NO_XML,62.952219,2181570690,36,64,1099511627776,2,3,5,1499854577.0,w0248
5445,NO_XML,62.94533,2181570690,37,64,1099511627776,2,3,5,1499854577.0,w0248
5446,NO_XML,62.957731,2181570690,38,64,1099511627776,2,3,5,1499854577.0,w0248
5447,NO_XML,63.014794,2181570690,39,64,1099511627776,2,3,5,1499854577.0,w0248
5448,NO_XML,62.986854,2181570690,40,64,1099511627776,2,3,5,1499854577.0,w0248
5449,NO_XML,62.948629,2181570690,41,64,1099511627776,2,3,5,1499854577.0,w0248
5450,NO_XML,62.91945,2181570690,42,64,1099511627776,2,3,5,1499854577.0,w0248
5451,NO_XML,62.95494,2181570690,43,64,1099511627776,2,3,5,1499854577.0,w0248
5452,NO_XML,62.881332,2181570690,44,64,1099511627776,2,3,5,1499854577.0,w0248
5453,NO_XML,62.908138,2181570690,45,64,1099511627776,2,3,5,1499854577.0,w0248
5454,NO_XML,62.992244,2181570690,46,64,1099511627776,2,3,5,1499854577.0,w0248
5455,NO_XML,62.981222,2181570690,47,64,1099511627776,2,3,5,1499854577.0,w0248
5456,NO_XML,62.858635,2181570690,48,64,1099511627776,2,3,5,1499854577.0,w0248
5457,NO_XML,62.957579,2181570690,49,64,1099511627776,2,3,5,1499854577.0,w0248
5458,NO_XML,62.982246,2181570690,50,64,1099511627776,2,3,5,1499854577.0,w0248
5459,NO_XML,62.978385,2181570690,51,64,1099511627776,2,3,5,1499854577.0,w0248
5460,NO_XML,62.900179,2181570690,52,64,1099511627776,2,3,5,1499854577.0,w0248
5461,NO_XML,62.922673,2181570690,53,64,1099511627776,2,3,5,1499854577.0,w0248
5462,NO_XML,62.895914,2181570690,54,64,1099511627776,2,3,5,1499854577.0,w0248
5463,NO_XML,62.930804,2181570690,55,64,1099511627776,2,3,5,1499854577.0,w0248
5464,NO_XML,62.948878,2181570690,56,64,1099511627776,2,3,5,1499854577.0,w0248
5465,NO_XML,62.897811,2181570690,57,64,1099511627776,2,3,5,1499854577.0,w0248
5466,NO_XML,62.909778,2181570690,58,64,1099511627776,2,3,5,1499854577.0,w0248
5467,NO_XML,62.918826,2181570690,59,64,1099511627776,2,3,5,1499854577.0,w0248
5468,NO_XML,62.951773,2181570690,60,64,1099511627776,2,3,5,1499854577.0,w0248
5469,NO_XML,62.987601,2181570690,61,64,1099511627776,2,3,5,1499854577.0,w0248
5470,NO_XML,62.943738,2181570690,62,64,1099511627776,2,3,5,1499854577.0,w0248
